task_id,model,policy,reward,map_name,map_family,map_size,seed,success,steps,total_return,oracle_steps,path_efficiency,collisions,invalid_actions,pickup_step,cycle_events,interaction_cycle_events,state_revisit_rate,mean_inference_ms
TFP-LocalTransport-v1,001_simple_cnn,001_ppo_categorical,001_dense_transport,test_blocks_15_20x20.txt,blocks,20x20,503,0,240,3.2399999999999762,40,0.0,0,0,16,222,0,0.9291666666666667,0.19269383328719414
TFP-LocalTransport-v1,001_simple_cnn,001_ppo_categorical,001_dense_transport,test_blocks_15_20x20.txt,blocks,20x20,601,1,36,11.149999999999997,36,1.0,0,0,14,3,0,0.0,0.19719211104529677
TFP-LocalTransport-v1,001_simple_cnn,001_ppo_categorical,001_dense_transport,test_blocks_15_20x20.txt,blocks,20x20,701,1,36,11.149999999999995,36,1.0,0,0,9,4,0,0.0,0.21321802776381243
TFP-LocalTransport-v1,001_simple_cnn,001_ppo_categorical,001_dense_transport,test_blocks_15_20x20.txt,blocks,20x20,809,1,36,11.149999999999997,36,1.0,0,0,16,4,0,0.0,0.30707608319365437
TFP-LocalTransport-v1,001_simple_cnn,001_ppo_categorical,001_dense_transport,test_blocks_15_20x20.txt,blocks,20x20,907,0,240,1.4700000000000009,42,0.0,0,0,,230,0,0.9625,0.19662923336909444
TFP-LocalTransport-v1,001_simple_cnn,001_ppo_categorical,001_dense_transport,test_blocks_15_20x20.txt,blocks,20x20,1009,0,240,1.2000000000000004,40,0.0,0,0,,224,0,0.9333333333333333,0.27027537499861864
TFP-LocalTransport-v1,001_simple_cnn,001_ppo_categorical,001_dense_transport,test_mixed_04_10x10.txt,mixed,10x10,101,1,16,10.15,16,1.0,0,0,6,2,0,0.0,0.20982918749723467
TFP-LocalTransport-v1,001_simple_cnn,001_ppo_categorical,001_dense_transport,test_mixed_04_10x10.txt,mixed,10x10,211,1,16,10.15,16,1.0,0,0,5,2,0,0.0,0.18723500005535243
TFP-LocalTransport-v1,001_simple_cnn,001_ppo_categorical,001_dense_transport,test_mixed_04_10x10.txt,mixed,10x10,307,1,16,10.15,16,1.0,0,0,13,2,0,0.0,0.21065925000129937
TFP-LocalTransport-v1,001_simple_cnn,001_ppo_categorical,001_dense_transport,test_mixed_04_10x10.txt,mixed,10x10,401,1,16,10.15,16,1.0,0,0,7,2,0,0.0,0.18779525004219977
TFP-LocalTransport-v1,001_simple_cnn,001_ppo_categorical,001_dense_transport,test_mixed_04_10x10.txt,mixed,10x10,503,1,16,10.15,16,1.0,0,0,6,1,0,0.0,0.1794272498045757
TFP-LocalTransport-v1,001_simple_cnn,001_ppo_categorical,001_dense_transport,test_mixed_04_10x10.txt,mixed,10x10,601,1,16,10.15,16,1.0,0,0,6,2,0,0.0,1.6196173124285451
TFP-LocalTransport-v1,001_simple_cnn,001_ppo_categorical,001_dense_transport,test_mixed_04_10x10.txt,mixed,10x10,701,1,16,10.15,16,1.0,0,0,4,1,0,0.0,0.17655000004879184
TFP-LocalTransport-v1,001_simple_cnn,001_ppo_categorical,001_dense_transport,test_mixed_04_10x10.txt,mixed,10x10,809,1,16,10.15,16,1.0,0,0,7,2,0,0.0,0.19026093735874383
TFP-LocalTransport-v1,001_simple_cnn,001_ppo_categorical,001_dense_transport,test_mixed_04_10x10.txt,mixed,10x10,907,1,16,10.15,16,1.0,0,0,8,2,0,0.0,0.18782462495892105
TFP-LocalTransport-v1,001_simple_cnn,001_ppo_categorical,001_dense_transport,test_mixed_04_10x10.txt,mixed,10x10,1009,1,16,10.149999999999999,16,1.0,0,0,10,2,0,0.0,0.20791331240843647
TFP-LocalTransport-v1,001_simple_cnn,001_ppo_categorical,001_dense_transport,test_mixed_10_15x15.txt,mixed,15x15,101,1,26,10.649999999999999,26,1.0,0,0,10,4,0,0.0,0.17960965403919824
TFP-LocalTransport-v1,001_simple_cnn,001_ppo_categorical,001_dense_transport,test_mixed_10_15x15.txt,mixed,15x15,211,1,26,10.649999999999999,26,1.0,0,0,8,4,0,0.0,0.19189499996103293
TFP-LocalTransport-v1,001_simple_cnn,001_ppo_categorical,001_dense_transport,test_mixed_10_15x15.txt,mixed,15x15,307,0,180,3.2999999999999834,56,0.0,0,0,22,158,0,0.8722222222222222,0.3361389499483873
TFP-LocalTransport-v1,001_simple_cnn,001_ppo_categorical,001_dense_transport,test_mixed_10_15x15.txt,mixed,15x15,401,1,26,10.649999999999999,26,1.0,0,0,11,3,0,0.0,0.2276410768200339
TFP-LocalTransport-v1,001_simple_cnn,001_ppo_categorical,001_dense_transport,test_mixed_10_15x15.txt,mixed,15x15,503,1,26,10.649999999999999,26,1.0,0,0,9,3,0,0.0,0.19849119235004764
TFP-LocalTransport-v1,001_simple_cnn,001_ppo_categorical,001_dense_transport,test_mixed_10_15x15.txt,mixed,15x15,601,0,180,2.759999999999983,28,0.0,0,0,10,165,0,0.9222222222222223,0.1932725110944173
TFP-LocalTransport-v1,001_simple_cnn,001_ppo_categorical,001_dense_transport,test_mixed_10_15x15.txt,mixed,15x15,701,1,26,10.649999999999999,26,1.0,0,0,6,2,0,0.0,1.058740807680946
TFP-LocalTransport-v1,001_simple_cnn,001_ppo_categorical,001_dense_transport,test_mixed_10_15x15.txt,mixed,15x15,809,0,180,3.0299999999999816,34,0.0,0,0,11,162,0,0.9055555555555556,0.215139616668441
TFP-LocalTransport-v1,001_simple_cnn,001_ppo_categorical,001_dense_transport,test_mixed_10_15x15.txt,mixed,15x15,907,0,180,2.849999999999982,30,0.0,0,0,12,165,0,0.9222222222222223,0.30893810004878713
